LocationEvent,Cosmo,-38978.402344,-28644.466797,404.222443,19:36:51.449
LocationEvent,Keebler750,36877.8125,41287.984375,398.358002,19:36:51.449
LocationEvent,frankof,-35697.425781,-25354.59375,409.655975,19:36:51.449
LocationEvent,-=SnakeEyes=-,-34320.699219,-25371.392578,435.000214,19:36:51.449
LocationEvent,-=SnakeEyes=-,-34018.023438,-24936.201172,436.719299,19:36:52.451
LocationEvent,acka,-36680.1875,-24931.363281,412.587006,19:36:52.451
LocationEvent,frankof,-35447.09375,-25045.681641,420.340118,19:36:52.451
LocationEvent,cavably,35810.464844,35786.933594,397.413055,19:36:52.451
LocationEvent,largsarg,37369.117188,36489.839844,403.188202,19:36:52.451
LocationEvent,Keebler750,36337.917969,41239.726563,398.246948,19:36:52.451
LocationEvent,caterpillar,37054.277344,43283.035156,408.409546,19:36:52.451
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:36:52.451
LocationEvent,Cosmo,-38978.402344,-28644.466797,404.222443,19:36:52.451
LocationEvent,Aranjah,-32825.234375,-26451.167969,435.771179,19:36:52.451
LocationEvent,|-[U||S||A]-DannyBoy|,36903.640625,34008.304688,416.548828,19:36:52.451
LocationEvent,frankof,-35172.878906,-24831.875,422.648651,19:36:53.454
LocationEvent,|-[U||S||A]-DannyBoy|,36903.640625,34008.304688,416.548828,19:36:53.454
LocationEvent,Aranjah,-32825.234375,-26451.167969,435.771179,19:36:53.454
LocationEvent,acka,-36473.367188,-24724.478516,412.584778,19:36:53.454
LocationEvent,-=SnakeEyes=-,-33625.445313,-24254.119141,411.61319,19:36:53.454
LocationEvent,Cosmo,-38978.402344,-28644.466797,404.222443,19:36:53.454
LocationEvent,largsarg,36868.34375,36382.277344,401.90152,19:36:53.454
LocationEvent,cavably,35329.394531,35690.007813,397.294769,19:36:53.454
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:36:53.454
LocationEvent,Keebler750,35612.402344,41105.378906,400.04541,19:36:53.454
LocationEvent,caterpillar,36789.460938,43792.085938,408.077057,19:36:53.454
UAVLaunch,acka,19:36:54.245
LocationEvent,caterpillar,36402.609375,44179.550781,407.891449,19:36:54.457
LocationEvent,Aranjah,-32825.234375,-26451.167969,435.771179,19:36:54.457
LocationEvent,Keebler750,34773.0,40935.0,416.393402,19:36:54.457
LocationEvent,|-[U||S||A]-DannyBoy|,36903.640625,34008.304688,416.548828,19:36:54.457
